Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
46,1079,0,8,3,89,0,2,7,0,3,1,3,3,133,10,0,33,1,1,2,2,2,4
47,1099,1,7,11,112,0,0,21,1,1,0,1,3,163,15,0,30,4,0,4,0,1,6
48,1119,1,3,14,73,0,0,7,1,3,1,2,3,135,19,1,28,4,1,2,3,0,6
49,1139,2,10,8,102,0,0,8,1,5,0,2,0,142,22,0,16,4,2,6,3,0,4
50,1159,0,6,14,143,0,1,19,0,4,2,1,1,120,19,0,19,6,1,4,2,3,4
51,1179,0,8,11,145,0,0,21,1,3,1,3,2,95,22,0,31,5,2,0,3,1,3
52,1199,2,6,9,136,1,0,20,0,3,1,1,2,155,27,0,29,3,2,3,5,2,4
53,1219,0,3,12,153,0,2,15,1,10,0,1,4,187,28,0,25,9,0,1,2,1,5
54,1239,3,13,7,107,0,0,13,1,4,2,5,2,213,19,1,18,3,2,2,3,1,3
55,1259,3,5,14,83,0,1,21,1,1,1,4,3,134,25,0,20,8,0,2,2,1,6
56,1279,1,7,12,80,0,1,17,1,6,3,5,1,162,25,1,28,5,3,6,3,1,6
57,1299,0,5,7,75,0,2,12,0,1,4,4,2,152,20,0,27,1,4,1,7,0,0
58,1339,1,8,11,111,0,2,24,1,2,6,4,2,123,14,0,20,1,2,3,2,3,7
59,1379,1,6,14,86,1,0,14,0,5,4,3,4,146,17,0,9,8,0,2,2,2,4
60,1419,3,11,25,134,1,1,20,0,8,5,8,2,206,18,1,15,4,3,2,6,3,5
61,1459,2,4,17,64,0,0,16,0,3,3,0,1,141,6,0,10,4,1,2,6,2,3
62,1499,0,10,18,75,0,1,14,0,1,4,4,2,170,23,0,23,5,0,1,5,0,2
63,1539,2,6,8,84,1,0,17,0,5,1,2,1,117,16,0,39,3,1,1,2,1,6
64,1579,3,7,16,169,1,0,22,0,4,5,5,2,341,21,0,52,2,0,3,4,1,14
65,1619,2,5,11,122,0,0,10,0,8,3,3,4,181,17,0,27,4,2,4,3,2,7
66,1659,5,4,12,93,0,1,15,0,3,6,4,2,195,16,0,24,3,1,0,2,1,3
67,1699,2,2,15,88,0,0,7,0,0,2,9,2,300,10,0,15,4,2,0,5,0,7
68,1739,3,4,24,145,0,0,14,2,7,4,6,2,291,23,1,18,8,2,2,6,2,5
69,1779,6,2,8,36,1,3,3,0,1,1,4,1,148,11,0,13,5,1,0,7,0,1
70,1819,1,1,11,59,0,0,11,0,3,1,7,2,166,12,0,29,3,0,1,1,3,2
71,1859,1,3,10,55,0,3,26,0,0,0,1,2,161,7,0,26,2,0,1,1,0,2
72,1899,1,2,12,71,1,0,12,1,3,2,3,0,194,13,1,17,6,1,1,2,2,3
73,1939,2,4,8,65,1,0,14,0,2,1,2,3,159,7,0,11,8,2,1,0,2,3
74,1979,1,2,7,86,0,3,28,0,2,3,4,0,198,14,2,22,4,0,1,1,3,4
75,2020,1,0,13,60,1,1,17,1,2,1,4,1,181,10,1,16,5,2,0,0,3,4
1,210.6,1,4,7,92,0,1,0,0,2,0,3,3,178,17,0,45,2,0,4,8,1,3
2,954.3,4,5,8,81,0,0,0,0,1,2,2,2,142,14,1,42,3,1,0,3,0,1
3,1702.5,0,13,8,151,1,0,0,0,5,2,9,3,158,29,0,11,7,0,4,6,0,1
4,2464.2,3,5,17,76,0,3,0,0,3,5,3,2,184,20,1,19,7,1,10,4,0,2
5,3216,1,9,9,106,1,2,0,0,4,7,5,2,255,23,0,25,12,0,4,5,1,4
6,3970.7,1,10,20,109,0,5,0,0,8,5,5,2,192,39,1,6,11,0,4,6,1,2
7,4571.4,4,10,4,28,0,1,0,0,6,4,4,4,132,23,2,0,9,0,4,2,0,0
8,5172.9,0,11,17,49,0,2,0,0,9,4,7,0,185,31,0,0,10,2,2,3,1,4
9,5778.6,2,3,6,45,0,5,0,0,4,1,8,1,235,21,0,1,5,1,4,4,0,2
10,6375.5,1,7,11,37,1,2,0,0,3,1,14,0,292,40,1,3,11,1,4,3,1,0
11,6974.8,0,3,16,59,0,2,0,0,1,0,15,0,186,18,1,0,10,1,7,1,1,1
12,7573.2,2,10,13,48,0,2,0,0,1,3,20,0,264,31,1,0,24,6,8,5,0,1
13,8168.7,5,1,13,38,1,0,0,0,0,0,12,0,232,24,1,0,17,1,9,3,0,1
14,8770.1,2,3,24,59,2,3,0,0,2,0,10,0,220,19,0,0,17,4,8,3,0,0
15,9358.9,2,2,17,56,2,2,0,0,1,1,6,1,225,9,0,0,11,4,8,2,0,1
16,9702.7,3,1,20,56,2,2,0,0,5,2,4,1,173,13,0,0,9,7,9,3,0,1
17,9996.7,6,0,20,73,0,5,0,0,4,2,7,11,205,10,1,0,13,4,7,10,0,1
18,10296,3,0,15,49,1,1,0,0,3,0,6,16,252,13,0,0,17,2,1,4,0,0
19,10592.6,5,2,2,10,2,2,0,0,0,1,4,33,242,18,1,0,16,1,1,5,0,0
20,10882.6,0,0,1,12,3,2,0,0,5,4,2,129,152,17,0,0,29,2,2,5,0,0
21,10882.6,0,2,1,17,3,2,0,0,3,2,5,39,226,16,0,0,6,1,1,2,1,0
22,11029.6,0,1,0,15,1,2,0,0,1,5,3,64,196,11,0,0,7,1,3,4,0,0
23,11176.7,3,0,1,9,3,2,0,0,1,6,5,136,122,9,0,0,6,0,4,3,0,5
24,11321.7,1,0,3,17,1,3,0,0,7,9,0,114,157,21,0,0,34,2,3,7,0,0
25,11463.2,0,2,0,20,0,1,0,0,2,5,2,75,231,14,0,0,15,0,1,2,1,0
26,11745.2,0,1,1,19,1,4,0,0,5,3,6,150,140,30,0,0,40,0,0,5,0,1
27,12026.2,1,1,1,24,0,2,0,0,4,8,3,159,119,24,0,0,11,1,0,7,2,1
28,12309.2,4,2,1,13,0,5,0,0,7,10,11,158,51,21,0,0,21,1,3,10,0,10
1,10,1,7,25,70,2,0,4,2,6,2,5,4,55,119,1,1,16,7,49,1,3,17
2,20,0,7,19,60,1,3,1,0,11,2,3,3,83,123,1,0,7,11,79,6,2,12
3,30,1,9,18,38,0,1,4,0,4,3,2,1,82,120,0,0,11,10,68,4,1,13
4,40,1,9,21,31,0,0,6,0,5,0,2,2,73,88,2,1,8,12,92,5,3,17
5,50,1,5,18,45,1,0,1,0,10,0,6,0,92,82,0,0,5,17,61,4,2,21
6,60,1,3,21,47,2,1,2,0,8,0,2,1,120,89,0,0,10,4,52,9,2,17
7,70,0,3,26,40,0,1,2,1,4,1,6,6,136,57,0,2,2,6,41,3,6,26
8,80,1,7,34,47,1,0,4,1,6,3,8,2,151,74,1,8,8,4,35,6,4,17
9,90,0,8,19,44,0,3,8,0,1,4,10,3,130,58,4,6,7,1,24,4,4,21
10,100,0,4,28,62,1,0,5,0,5,1,10,3,117,57,2,3,9,1,33,3,0,14
11,110,1,8,19,64,4,4,15,0,4,5,9,1,104,95,4,7,15,8,28,5,1,7
12,120,0,11,19,101,2,1,10,0,8,5,16,3,113,83,1,4,17,7,19,9,4,12
13,130,0,15,8,85,0,1,2,0,8,7,14,1,108,91,2,6,9,6,10,3,2,6
14,140,0,10,17,90,1,3,7,0,7,4,10,2,124,122,0,8,14,1,12,6,3,5
15,150,0,12,5,112,1,1,5,3,7,11,28,2,146,92,0,0,7,4,2,11,3,2
16,160,0,14,14,82,1,3,13,0,4,12,14,0,105,104,0,9,13,1,4,5,2,5
17,170,2,23,13,92,1,0,3,2,6,4,18,6,137,86,0,10,17,2,4,4,2,7
18,180,1,10,13,89,0,3,4,0,8,12,16,4,126,134,0,11,7,1,5,3,2,5
19,190,0,3,30,79,2,4,2,0,1,3,24,1,132,94,0,6,10,1,5,7,4,6
20,200,0,6,9,70,1,3,2,0,12,5,11,2,133,113,0,3,7,1,4,4,7,8
21,210,1,7,24,98,0,1,4,0,7,20,21,4,114,98,6,5,5,1,0,4,2,6
22,250,0,12,25,81,4,8,9,0,12,7,10,3,182,96,0,6,3,0,5,5,3,7
23,290,1,8,23,38,0,3,6,4,5,2,15,1,181,59,2,4,6,0,3,4,4,7
24,330,0,6,17,70,0,2,7,0,6,3,17,4,224,67,1,9,10,3,8,2,3,11
25,370,0,9,14,54,0,3,3,0,4,6,17,3,240,66,2,8,0,0,4,4,1,9
26,410,0,10,9,50,0,6,3,1,3,14,10,1,193,90,2,5,3,1,2,2,1,6
27,450,0,7,14,43,0,1,4,0,10,2,9,1,152,109,1,4,9,0,9,1,3,1
28,490,0,3,17,69,2,5,5,0,7,8,14,1,129,148,1,4,7,2,7,5,4,2
29,530,0,8,23,62,0,0,5,1,6,8,5,1,147,125,2,6,3,2,3,2,0,13
30,570,0,4,13,69,0,3,11,0,8,4,3,1,131,128,0,7,5,2,8,3,5,6
31,610,0,4,31,64,2,1,4,0,4,3,19,2,197,89,1,10,4,2,7,3,2,10
32,650,1,8,35,40,0,9,7,0,6,2,16,1,219,53,0,3,4,1,5,2,0,8
33,690,0,4,29,50,0,8,3,0,3,11,12,6,170,99,1,4,10,2,5,5,6,9
34,730,1,6,36,52,0,8,8,1,4,3,6,2,171,100,1,6,1,3,8,6,1,14
35,770,1,4,20,54,0,1,5,0,4,5,2,1,184,79,0,3,5,2,5,9,1,6
36,810,0,1,23,62,1,1,6,1,6,5,3,6,143,110,0,14,3,3,0,2,1,2
1,35.9,9,26,19,205,2,2,12,48,0,5,10,22,184,27,1,46,12,0,8,2,0,1
2,521.2,10,27,20,282,1,0,0,55,0,3,8,16,218,39,0,36,15,0,5,1,4,4
3,934.5,7,10,2,206,1,1,12,53,0,7,5,19,138,42,0,45,7,2,5,4,1,0
4,1159.7,2,17,19,223,3,1,5,42,0,4,5,9,154,23,0,44,3,1,6,1,1,2
5,1370.2,6,15,9,231,1,1,11,15,0,5,10,11,164,30,0,30,16,1,6,4,0,1
6,1581.3,5,14,8,220,2,1,3,19,0,4,8,8,179,36,1,52,5,1,2,4,0,1
7,1707.9,6,24,10,228,1,1,4,23,0,6,15,13,160,24,1,51,11,0,6,5,1,2
8,1997.6,3,13,10,288,0,2,4,18,0,0,7,8,176,24,0,45,7,0,7,5,2,1
9,2198.5,4,12,14,230,4,1,2,18,0,2,5,17,158,34,1,51,6,0,2,3,0,1
10,2408.1,6,17,19,249,0,2,0,31,0,2,8,15,168,26,2,39,8,0,11,2,1,0
11,2614.4,6,17,12,266,3,2,5,14,0,3,15,14,180,25,0,45,9,0,4,0,0,2
12,2873.8,2,8,4,330,0,0,8,8,0,0,2,11,168,30,0,19,9,1,8,1,1,0
13,3108,6,7,16,358,0,2,0,5,0,2,13,10,145,29,1,18,13,2,4,2,0,1
14,3513.6,8,10,10,319,0,4,10,18,0,2,9,12,202,36,2,38,7,1,5,4,0,1
15,3783.5,4,11,8,233,3,3,11,5,0,1,8,9,179,46,0,14,10,0,8,2,0,0
16,4134.9,4,11,16,276,0,2,1,4,0,2,13,11,264,95,0,22,12,2,4,7,3,2
17,4494.8,3,11,16,283,1,5,11,2,0,5,8,7,152,60,0,7,6,0,7,6,0,1
18,4863.6,9,17,19,135,0,1,1,5,0,2,24,5,327,108,0,73,21,2,7,7,1,3
19,5239.9,3,9,20,141,0,3,6,3,0,5,22,6,273,72,0,23,6,4,9,5,0,5
20,5622.5,4,11,18,54,1,2,2,0,0,1,20,7,412,45,1,138,10,1,10,6,1,1
21,5996.9,7,8,11,33,0,3,9,0,0,6,16,9,453,62,0,58,5,1,9,2,0,2
22,6365.3,5,8,5,68,1,2,0,0,0,3,18,16,769,36,1,15,12,2,12,5,2,1
23,6744.3,4,6,6,42,0,1,3,0,0,0,11,8,632,48,0,1,18,2,5,4,0,1
24,7123.1,4,8,7,48,2,0,0,1,0,0,19,3,610,49,0,5,21,1,8,6,0,3
25,7635.6,1,4,5,30,0,1,2,0,0,0,12,8,504,22,1,2,13,1,10,3,0,2
26,8266.8,6,0,8,37,1,2,1,0,0,4,15,11,601,22,0,0,8,1,6,2,0,1
27,8911.6,5,5,6,15,3,1,3,1,0,1,3,12,512,19,0,0,4,2,4,2,0,0
28,9534.4,8,1,2,17,0,2,1,0,0,1,3,26,853,12,0,0,7,2,6,5,2,2
29,9947.3,7,0,1,4,0,1,0,0,0,0,0,29,785,3,0,0,2,1,3,2,0,0
1,-21.2,3,0,29,55,1,0,11,0,2,2,0,34,227,10,0,0,4,14,33,10,3,17
2,-11.2,7,2,32,59,0,2,23,0,4,1,0,28,210,14,1,0,5,10,20,17,4,17
3,-4.2,8,4,27,73,0,2,25,0,5,12,2,34,217,18,0,0,6,13,32,10,0,16
4,11.9,8,2,26,47,0,1,24,0,5,8,0,41,264,7,0,0,4,10,30,19,4,8
5,28.7,5,6,30,47,0,4,34,0,0,5,0,23,253,10,0,1,1,7,29,6,1,21
6,44.8,4,4,34,68,0,7,13,0,6,6,4,39,278,11,0,1,1,5,20,7,1,17
7,52.8,4,3,33,84,1,0,21,0,4,7,1,39,301,11,0,2,2,5,21,13,1,13
8,68.8,6,2,17,81,0,2,32,0,5,7,3,35,214,16,0,2,5,4,19,3,0,14
9,78.4,3,0,31,66,0,0,30,0,4,6,0,43,244,14,0,1,2,0,16,8,0,8
10,87.6,10,6,42,140,0,4,39,0,5,14,2,55,375,17,0,0,3,4,15,13,6,15
11,108.6,4,1,32,79,0,4,31,0,2,7,4,28,265,15,1,0,3,5,4,11,3,6
12,140,1,0,6,11,0,3,2,0,0,2,0,4,56,2,0,0,0,0,3,6,0,1
13,171.3,4,2,33,54,0,1,40,0,3,5,2,31,353,11,1,1,1,1,6,5,2,3
14,343,5,5,38,122,0,5,48,0,8,8,6,41,446,12,0,0,1,3,7,14,2,10
15,516.7,5,2,16,93,0,5,46,0,4,9,0,25,244,6,0,3,4,2,2,11,4,11
16,689,9,1,30,80,0,2,42,0,1,12,1,24,314,8,0,2,3,2,6,15,1,4
17,861.3,4,0,30,57,0,1,39,0,5,8,0,6,325,6,0,0,1,1,4,4,2,10
18,1035,3,1,46,77,0,2,59,0,4,9,2,20,305,8,0,0,1,1,3,10,5,6
19,1210.4,7,1,15,67,0,1,49,0,2,10,0,31,336,6,0,2,4,4,5,6,0,11
20,1381.5,3,1,30,58,0,0,51,0,5,7,6,27,295,9,0,0,3,1,2,9,2,5
21,1555.2,6,0,27,86,0,0,49,0,2,5,1,42,408,10,0,1,0,2,6,8,3,12
22,1726,5,3,28,56,0,1,40,0,2,3,0,32,308,3,0,1,2,1,4,7,2,6
23,1901.7,5,0,36,73,0,3,26,0,4,4,2,24,369,10,0,1,4,2,5,7,2,8
24,2073.5,3,0,39,77,0,3,41,0,0,6,2,22,407,8,0,1,2,2,0,7,2,3
25,2160.2,4,1,28,67,0,1,33,0,7,8,2,32,416,5,0,0,1,0,1,10,1,10
1,-20,3,16,6,136,0,0,0,7,0,1,13,4,103,16,1,83,5,1,7,2,0,5
2,-9.9,2,16,5,113,1,0,0,9,11,0,2,8,89,15,1,58,13,2,5,4,2,2
3,10.3,2,18,6,123,0,0,0,13,6,0,3,4,67,20,0,28,8,3,24,1,0,6
4,41.4,4,7,8,113,0,0,0,17,4,0,5,7,75,18,1,58,3,5,36,5,0,3
5,52.2,3,17,12,160,0,0,0,14,5,6,8,5,100,9,0,66,5,2,25,2,0,6
6,63.1,4,13,18,137,1,0,0,19,3,0,7,2,70,12,0,56,8,2,20,1,0,4
7,74,3,9,7,133,1,0,0,23,0,0,0,4,83,23,0,54,7,1,16,2,2,7
8,105.2,5,15,7,158,1,0,0,11,8,0,3,7,117,18,4,87,6,1,9,3,0,0
9,145,4,17,7,152,0,0,0,9,6,3,8,4,60,17,0,60,9,0,5,3,1,4
10,267.2,1,12,6,171,1,1,0,9,3,0,10,7,112,16,1,96,12,1,4,5,2,0
11,351,5,11,2,178,0,0,0,10,4,3,3,5,93,14,0,91,10,1,1,0,0,2
12,474.1,2,12,8,127,1,0,0,16,5,0,0,23,97,25,1,79,9,0,4,3,0,4
13,679.3,3,9,12,125,0,0,0,8,3,0,2,4,125,15,2,82,3,1,3,0,0,4
14,887.3,2,13,6,163,1,0,0,11,10,0,0,15,114,16,3,77,12,2,3,0,3,7
15,1093.4,1,13,6,116,1,0,0,4,7,0,8,5,102,12,0,83,10,0,0,1,0,1
16,1303.7,5,13,6,136,2,0,0,4,3,0,0,20,92,10,1,84,8,2,2,0,2,3
17,1821.9,5,13,3,137,0,1,0,2,8,0,6,19,129,25,0,42,0,0,2,1,1,4
18,2446.5,1,12,7,198,0,0,0,5,9,0,5,6,135,18,1,35,11,0,3,0,0,2
19,2863.9,2,10,5,180,0,0,0,5,5,0,6,3,89,16,1,66,11,0,1,3,0,1
20,3550.9,1,24,5,151,0,0,0,1,6,0,4,5,95,24,2,43,5,0,2,0,3,1
21,4067.3,3,20,14,144,0,0,0,2,7,2,7,6,169,18,0,10,3,2,2,3,2,1
22,4253,1,5,8,95,1,0,0,1,4,0,4,3,160,20,1,16,11,0,1,5,0,0
23,4438.6,0,11,11,60,0,0,0,0,2,0,9,3,162,25,2,8,13,1,0,1,0,0
24,4624.7,1,9,9,86,0,0,0,2,10,0,4,2,140,51,2,17,13,2,2,1,0,4
25,4810.8,1,18,12,114,0,0,0,1,16,1,7,10,164,65,4,3,13,2,3,1,0,0
26,4995.8,3,30,6,72,0,0,0,1,10,0,13,7,148,53,1,9,9,2,3,0,2,0
27,5088.9,0,18,9,73,0,0,0,0,11,2,11,10,118,55,2,14,11,3,1,1,1,2
28,5179.8,0,23,2,47,0,0,0,2,4,2,2,4,157,55,2,17,21,3,0,2,2,1
29,5272.2,1,22,8,68,0,0,0,3,0,0,7,9,174,36,1,55,16,2,1,5,1,3
30,5369.3,1,10,16,28,3,0,0,0,0,1,3,7,207,25,0,46,5,0,4,4,2,5
31,5468.4,1,5,7,37,0,0,0,0,0,0,5,4,177,26,0,60,6,1,3,3,1,2
32,5566.7,0,13,9,80,0,0,0,1,7,2,2,3,162,26,1,66,12,0,6,4,0,3
33,5766.5,1,11,11,86,0,0,0,3,5,0,7,8,242,36,2,65,14,2,5,4,1,0
34,5967.7,1,12,7,45,0,0,0,0,4,0,0,3,193,23,1,50,12,1,3,2,0,1
35,6366.3,5,6,7,31,1,0,0,0,9,0,8,5,247,34,0,17,8,1,2,0,0,0
36,6578.4,2,16,9,57,2,0,0,0,0,0,12,11,325,55,0,2,9,4,4,4,1,2
37,6809.4,1,27,4,76,0,0,0,1,0,0,14,3,326,58,3,1,12,3,5,4,0,0
38,7040.4,2,9,5,56,0,0,0,0,3,0,8,2,352,49,0,0,14,4,3,2,4,0
39,7497.1,8,7,8,50,0,0,0,0,4,0,1,7,316,20,0,0,7,1,2,2,1,3
40,7844.7,8,3,17,124,0,0,0,0,0,1,13,11,450,16,0,0,16,1,4,8,2,5
41,8306.2,10,2,21,141,0,0,0,0,0,1,5,18,213,9,0,0,12,1,2,5,0,3
42,8923.1,6,0,22,128,0,0,0,0,4,2,3,19,188,9,0,0,11,1,1,4,2,1
43,9122.5,6,0,26,149,1,2,0,0,0,2,5,39,248,27,0,0,10,12,10,8,2,4
44,9520.4,10,2,8,97,0,0,0,1,0,3,8,33,339,17,0,0,8,7,5,12,5,2
45,10023.1,6,2,5,86,0,0,0,0,0,6,5,47,218,14,0,0,4,2,3,11,0,3
46,10424,12,2,4,83,0,2,0,1,0,2,9,22,277,20,0,0,12,2,6,1,0,4
47,10824.1,8,2,1,58,2,0,0,0,0,3,6,30,228,24,0,0,0,2,5,6,2,2
48,11224.8,12,0,3,55,0,0,0,0,0,4,9,34,271,25,0,0,15,1,4,4,4,0
49,12017.9,8,0,3,36,2,0,0,0,0,6,8,37,240,39,0,0,29,6,2,5,5,0
50,12413.3,0,5,1,20,3,0,0,0,0,14,20,75,131,34,0,0,33,1,1,12,1,5
51,12812.6,7,1,1,13,3,0,0,0,0,1,5,59,153,34,0,0,15,0,8,26,5,0
52,13116.8,0,0,1,5,1,0,0,0,0,0,1,53,195,12,0,0,14,3,0,17,0,2
53,13409.6,0,0,0,1,1,0,0,0,0,0,0,3,14,0,0,0,2,0,0,2,1,0
54,13602.6,0,0,0,1,0,0,0,0,0,0,0,3,7,2,0,0,0,0,1,4,1,0
55,13982.2,5,1,2,24,1,0,0,0,0,3,14,50,216,40,0,0,44,2,3,10,4,0
1,-16.1,10,7,1,131,0,0,2,0,2,2,2,26,97,3,0,2,3,2,6,0,0,1
2,39.8,6,4,6,182,0,0,2,0,0,0,0,28,32,5,0,1,0,1,24,4,1,1
3,190.3,13,3,10,138,0,0,0,1,0,2,1,41,56,15,0,1,3,0,0,4,0,7
4,426,10,2,5,147,0,0,3,1,2,0,3,25,68,18,0,1,3,0,3,5,1,0
5,710.8,5,4,7,175,0,0,23,2,0,0,0,18,53,8,0,2,0,0,1,1,0,0
6,1006.2,2,4,5,180,0,0,6,1,6,1,0,17,51,6,0,5,3,0,4,2,1,2
7,1304.2,7,3,3,212,1,0,3,1,2,1,0,16,38,6,0,3,0,0,0,1,0,1
8,1599.6,5,4,8,195,0,0,12,0,2,1,1,15,35,12,0,1,3,0,2,3,0,1
9,1895,2,3,5,179,0,0,18,4,0,1,0,11,51,8,0,6,6,1,2,1,0,2
10,2193.5,4,6,9,140,0,0,10,1,6,1,3,18,69,11,0,6,5,0,3,2,0,2
11,2490.7,4,5,7,167,1,0,7,2,4,5,1,18,65,5,0,1,2,0,2,2,2,1
12,2793.3,5,14,8,141,1,1,20,3,2,3,4,8,60,14,0,0,2,3,4,3,0,2
13,3094.8,6,2,4,162,2,0,6,3,4,1,2,3,87,9,0,3,1,1,2,3,0,0
14,3544.7,5,3,10,130,0,0,4,0,0,2,1,14,110,10,0,1,2,0,2,2,1,1
15,3836.1,3,6,15,142,0,0,8,0,2,0,0,3,100,8,0,0,2,0,2,7,0,3
16,4127.7,5,7,7,129,0,0,18,1,2,1,2,8,97,16,0,2,1,1,1,1,1,0
17,4422.1,4,5,4,102,0,0,5,3,6,0,2,4,133,19,0,0,0,0,0,4,3,3
18,4725.3,1,8,13,88,0,1,14,0,8,1,1,3,127,23,0,0,6,1,1,4,0,1
19,5026.9,2,4,12,99,0,0,12,2,4,2,1,4,126,16,0,1,5,1,1,3,1,2
20,5326.4,2,1,7,85,0,0,14,2,2,0,0,1,157,15,0,1,6,1,0,2,3,1
21,5615.2,6,9,12,66,1,0,11,0,2,0,2,2,155,17,0,1,3,0,1,5,1,4
22,5891.4,6,6,8,55,1,0,14,0,4,1,2,2,170,19,0,2,3,1,1,1,0,2
23,6171.1,3,8,10,64,2,1,2,0,8,0,6,6,147,16,0,2,3,2,2,8,0,1
24,6729.7,2,0,6,43,1,0,3,0,2,0,3,4,206,8,0,1,7,3,4,2,0,3
25,7016.3,2,2,2,30,0,2,4,0,2,0,0,2,219,9,0,3,5,0,2,1,1,3
26,7297.9,2,2,4,40,0,0,3,0,6,0,4,0,193,11,0,0,9,2,2,4,4,4
27,7577.3,2,0,5,36,2,2,3,1,6,0,13,3,209,7,0,0,5,1,1,2,0,2
28,7890.6,0,1,9,73,0,0,4,0,10,0,3,8,163,8,0,0,6,0,3,5,0,2
29,8323.2,5,3,4,120,0,1,6,0,8,2,5,11,112,4,0,0,7,2,2,5,0,0
30,8819.3,7,2,1,86,0,0,2,0,6,0,4,8,137,14,0,0,2,1,4,12,1,4
31,9318.6,5,1,4,97,0,0,0,0,2,1,10,20,89,17,0,0,12,7,3,7,1,2
32,9826.3,5,0,7,87,0,0,3,0,6,17,8,35,68,18,0,0,14,2,4,7,2,0
33,10315.7,2,0,3,130,1,1,0,0,4,1,3,59,57,10,0,0,9,1,4,5,1,1
34,10707.6,2,1,2,38,2,0,0,0,8,3,10,69,63,38,0,1,10,2,1,7,0,2
35,11011.1,1,1,2,14,2,0,7,0,4,0,6,113,58,43,2,0,19,2,2,10,1,1
36,11245.1,0,4,0,6,2,0,2,0,2,0,2,42,134,33,0,0,4,5,8,12,1,1
37,11477.3,0,0,0,11,1,0,1,0,0,1,4,38,154,20,0,0,15,2,8,12,3,6
1,-25.7,131,0,10,52,0,0,0,0,0,21,0,131,178,5,3,3,3,5,5,3,0,3
2,88.5,25,0,17,117,0,3,0,0,3,14,3,106,263,14,0,0,3,6,26,6,3,3
3,200.2,34,4,43,154,0,4,0,0,4,13,0,231,376,17,0,4,0,13,31,13,4,5
4,453.7,22,0,29,140,4,4,4,0,4,18,4,140,361,15,0,4,0,4,7,15,4,4
5,918.2,31,3,42,140,0,3,0,0,3,17,3,119,343,17,3,3,3,4,7,11,0,4
6,1377.3,15,4,15,175,4,4,0,0,4,31,4,92,397,15,0,4,4,4,8,20,0,16
7,1840.1,14,0,43,178,4,4,0,0,4,21,4,64,357,21,0,0,4,4,11,15,0,4
8,2305,14,5,38,241,5,10,5,1,5,19,5,58,510,34,0,0,10,5,15,15,0,10
9,2773.4,21,5,96,246,0,5,5,0,11,11,11,64,556,27,5,5,5,5,11,16,0,11
10,3237,3,7,46,165,0,3,0,1,13,10,3,33,343,20,0,0,7,3,7,10,3,7
11,3694.2,10,5,61,244,5,5,5,0,10,10,5,51,549,41,0,0,10,5,10,21,0,6
12,4147.8,16,5,75,268,5,5,5,0,21,11,5,54,568,54,0,0,11,5,16,16,0,6
13,4613.6,10,0,57,200,0,5,0,0,10,10,5,38,582,29,0,0,14,5,19,24,0,10
14,5080.5,4,4,72,144,0,4,0,0,4,13,9,18,593,40,0,0,9,9,14,28,0,14
15,5542.4,9,4,26,111,0,4,0,0,17,13,4,9,630,30,4,0,4,9,17,22,4,5
16,6004.8,4,4,41,116,0,8,0,0,21,8,0,8,555,41,0,0,17,4,13,23,4,8
17,6471.7,4,0,27,99,0,9,4,0,9,13,4,9,682,31,0,0,13,9,23,23,0,5
18,6939.1,4,0,59,167,0,8,0,0,25,8,8,17,493,29,0,0,21,17,53,35,4,8
19,7167.9,10,0,49,166,0,15,5,0,24,10,5,29,616,34,0,0,20,25,68,48,5,15
20,7395.9,15,0,52,162,4,15,0,0,15,11,11,29,405,11,0,0,22,19,35,36,0,4
21,7624.4,12,0,75,208,0,12,4,0,21,12,17,25,433,12,0,0,8,21,39,44,0,21
22,7809.6,10,0,53,145,0,3,3,0,7,3,3,33,370,17,3,0,10,7,13,20,0,4
23,7969.6,15,0,87,262,0,10,0,0,10,5,5,48,485,24,0,0,24,15,25,35,0,10
24,8207.4,17,4,94,197,4,17,4,0,13,4,4,43,437,13,0,0,9,13,22,34,0,9
25,8526.3,23,5,100,192,5,5,0,0,9,14,9,55,466,18,0,0,18,5,19,14,5,5
26,8847.7,18,0,79,93,0,7,22,0,4,11,4,86,373,22,4,0,18,4,15,11,0,7
27,9165,28,0,83,193,0,5,5,0,23,9,9,92,450,41,0,0,18,24,33,24,0,9
28,9488.2,9,4,87,87,4,4,4,0,4,9,9,104,520,22,0,0,17,4,13,13,0,9
29,9811,8,0,23,78,4,4,4,0,8,23,16,102,445,35,0,0,27,4,12,20,0,8
30,10131.9,4,0,9,102,4,9,0,0,4,47,9,204,460,38,0,0,51,4,13,13,0,9
31,10366.1,0,3,5,87,3,3,3,0,8,14,11,157,189,22,0,0,38,3,5,14,3,8
32,10673.8,3,0,5,59,3,3,3,0,5,16,13,144,225,29,0,0,27,8,5,14,5,5
33,10977.3,3,3,6,35,3,3,6,0,12,26,6,210,204,35,0,0,35,3,12,9,0,6
34,11297,0,3,5,66,3,0,3,0,16,22,14,191,181,38,3,0,44,6,8,14,3,3
35,11607.8,2,2,5,69,2,2,7,0,25,20,2,208,124,30,0,0,32,2,5,10,2,5
36,11924.2,3,3,6,50,0,3,13,0,25,19,6,251,201,44,0,0,34,6,10,26,0,3
