Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
site_10034_15032_107,10600,0.031417499,0.000249226,0.007279103,0.093692828,0.003876628,0.002874285,0.010882206,0,0.007150472,0.00131253,0.006252461,0.181254567,0.564639715,0.015595729,0.002625059,0.00131253,0.026828837,0.01073583,0.011131277,0.0102929,0.005067235,0.005529083
site_10034_15032_108,10700,0.029375991,0,0.00684181,0.093989582,0.004020667,0.002468985,0.012062,0,0.009627632,0.001234492,0.006489652,0.186209921,0.550412882,0.017139143,0.002468985,0.001234492,0.034455246,0.011497208,0.009663307,0.009628337,0.005889538,0.005290129
site_10034_15032_109,10800,0.02868401,0,0.006860192,0.094038413,0.004183423,0.002193981,0.012550269,0,0.011387864,0.00109699,0.006377404,0.190916438,0.539977076,0.018182057,0.002193981,0.00109699,0.040336457,0.011387279,0.008095722,0.008505386,0.007065316,0.00487075
site_10034_15032_110,10900,0.026961152,0,0.006867716,0.095841426,0.004487776,0.002107836,0.013463329,0,0.012953617,0.001053918,0.006595613,0.195220195,0.528507535,0.018767415,0.002107836,0.001053918,0.045728567,0.011355492,0.006595613,0.007649531,0.008193738,0.004487776
site_10034_15032_111,11000,0.029696362,0,0.006910532,0.090571236,0.004149023,0.001387514,0.01244707,0,0.014501303,0.000693757,0.005536537,0.199004405,0.525934775,0.020718078,0.001387514,0.000693757,0.05041444,0.011059556,0.005536537,0.006230295,0.008978284,0.004149023
site_10034_15032_112,11100,0.034965035,0,0.006993007,0.08041958,0.003496503,0,0.01048951,0,0.017482517,0,0.003496503,0.206293706,0.520979021,0.024475524,0,0,0.059440559,0.01048951,0.003496503,0.003496503,0.01048951,0.003496503
site_10034_15032_113,11200,0.034965035,0,0.006993007,0.08041958,0.003496503,0,0.01048951,0,0.017482517,0,0.003496503,0.206293706,0.520979021,0.024475524,0,0,0.059440559,0.01048951,0.003496503,0.003496503,0.01048951,0.003496503
site_10036_15035_8,700,0.065891473,0.009689922,0.01744186,0.585271318,0,0.009689922,0,0.001937984,0.005813953,0,0,0.07751938,0.143410853,0.015503876,0.003875969,0.01744186,0.005813953,0.003875969,0.023255814,0.011627907,0.001937984,0
site_10036_15035_9,800,0.065891473,0.009689922,0.01744186,0.585271318,0,0.009689922,0,0.001937984,0.005813953,0,0,0.07751938,0.143410853,0.015503876,0.003875969,0.01744186,0.005813953,0.003875969,0.023255814,0.011627907,0.001937984,0
site_10036_15035_10,900,0.064075075,0.00912043,0.018901288,0.612729804,0,0.012547345,0,0.001481395,0.004444184,0.000428364,0.000428364,0.066109613,0.138323611,0.012707885,0.002962789,0.016331102,0.004872548,0.002962789,0.019490192,0.010173461,0.001909759,0
site_10036_15035_11,1000,0.061257168,0.009254411,0.020390501,0.635576604,0,0.011697178,0,0.001083524,0.003250573,0.000523296,0.000523296,0.057293246,0.135816185,0.011807112,0.002167048,0.015507118,0.00412259,0.002515769,0.016839081,0.008419755,0.001955542,0
site_10036_15035_12,1100,0.059341922,0.009875071,0.021882179,0.64055037,0,0.010460783,0,0.000992624,0.002728627,0.000510065,0.000510065,0.053316734,0.139645134,0.012157907,0.001736003,0.014703874,0.00381303,0.002185719,0.015826459,0.007686409,0.001952405,0.000124622
site_10036_15035_13,1200,0.058190694,0.010263975,0.02302211,0.639318371,0,0.009345176,0,0.000880693,0.00232424,0.000500918,0.000500918,0.051135369,0.147364841,0.012621466,0.001333664,0.013966213,0.003585537,0.001825241,0.01449817,0.007235357,0.001873188,0.000213861
site_10036_15035_14,1300,0.05728124,0.010388178,0.024387054,0.637000865,0,0.008049244,0,0.000677152,0.001912361,0.000499366,0.000499366,0.049291634,0.156548815,0.013091072,0.000900299,0.012901404,0.00324738,0.001419052,0.013262861,0.006604049,0.00169527,0.000343338
site_10036_15035_15,1400,0.056492549,0.010505038,0.025023104,0.628805558,1.66E-05,0.005785425,0,0.000560132,0.001749699,0.000493492,0.000374767,0.05108413,0.166432645,0.014656248,0.000653763,0.011878516,0.003313307,0.001447772,0.012719397,0.006078718,0.001463712,0.000465381
site_10036_15035_16,1500,0.055818226,0.01072844,0.024946488,0.61239262,0.00017777,0.004252588,8.47E-05,0.000587017,0.002024109,0.000558983,0.000646537,0.054808563,0.178386377,0.01681163,0.000501658,0.010748511,0.003607799,0.001633968,0.013353511,0.006137827,0.001137377,0.000655258
site_10036_15035_17,1600,0.054634859,0.010507436,0.024004481,0.596795252,0.000351011,0.003163816,0.000345505,0.000522828,0.002401942,0.000755721,0.001753232,0.058667459,0.189524812,0.018701745,0.000384862,0.00979519,0.004002034,0.001917978,0.013933785,0.006155751,0.00084934,0.00083096
site_10036_15035_18,1700,0.052469735,0.010119586,0.02294362,0.584869908,0.00049871,0.002463736,0.000586949,0.000497504,0.002929566,0.001077091,0.00269635,0.061570127,0.198569177,0.020530506,0.000335417,0.009032801,0.004408236,0.002311393,0.014528519,0.005919533,0.000666427,0.000975109
site_10036_15035_19,1800,0.049675075,0.009767754,0.020777367,0.574672182,0.000662008,0.002238579,0.000971598,0.000597818,0.003541518,0.001495923,0.00369534,0.063461132,0.207026739,0.022622765,0.000292511,0.008509535,0.005065016,0.002775511,0.014643696,0.005918579,0.000562771,0.001026581
site_10036_15035_20,1900,0.047367436,0.00934599,0.018203612,0.561948299,0.000804754,0.002555072,0.001364987,0.000727291,0.004123533,0.001798156,0.004751587,0.062812596,0.22033255,0.024349068,0.000217342,0.008132391,0.00562159,0.003036094,0.014467343,0.006405145,0.000556976,0.001078188
site_10036_15035_21,2000,0.046151763,0.008619049,0.015675151,0.551113613,0.00071983,0.002528438,0.001615619,0.000721327,0.004423235,0.001974123,0.005226048,0.060670171,0.236827672,0.025432582,0.0001772,0.007966141,0.006039316,0.002992658,0.012693514,0.006689037,0.000727597,0.001015916
site_10036_15035_22,2100,0.046305547,0.007868216,0.013123628,0.538571636,0.000588184,0.002502264,0.001575291,0.000767317,0.004598229,0.002028943,0.004346776,0.058314675,0.256391366,0.026642498,0.000176171,0.007763768,0.006314754,0.002935037,0.010395933,0.006995378,0.000953359,0.000841029
site_10036_15035_23,2200,0.048140644,0.00731311,0.00998907,0.522958506,0.000470788,0.00244334,0.001541411,0.0007993,0.004613384,0.001931214,0.003573705,0.056066202,0.277648731,0.027761504,0.000189372,0.007393038,0.006596609,0.002871461,0.00826108,0.007636971,0.001111227,0.000689334
site_10036_15035_24,2300,0.050799848,0.007122685,0.008035932,0.503652183,0.000297955,0.002187251,0.001280661,0.00073509,0.004444023,0.00171943,0.002513074,0.053720307,0.301852189,0.028122388,0.000267985,0.007268014,0.006605831,0.002766954,0.006465829,0.0081572,0.001298391,0.000686778
site_10036_15035_25,2400,0.052955902,0.007176494,0.007081676,0.487758021,0.000126213,0.001954717,0.001221711,0.000603047,0.004341415,0.00169097,0.001665662,0.052064844,0.321140864,0.028208394,0.000376642,0.007366438,0.006462898,0.002656984,0.004885558,0.008111674,0.001460485,0.000689394
site_10036_15035_26,2500,0.053551898,0.007531993,0.007163569,0.475449008,7.86E-05,0.002073483,0.001435818,0.000540473,0.00425288,0.00179991,0.001314768,0.050252964,0.334743604,0.028253679,0.000445735,0.007519333,0.00633935,0.002793597,0.004221545,0.007968062,0.001469743,0.0008
site_10036_15035_27,2600,0.052193794,0.008518766,0.008519349,0.467172316,8.71E-05,0.002347605,0.001885163,0.000474114,0.004291406,0.001926221,0.001828858,0.047827448,0.343074511,0.027922607,0.000466536,0.007804115,0.006344019,0.002799447,0.00422324,0.007941055,0.001301707,0.001050624
site_10036_15035_28,2700,0.04905143,0.009584949,0.011258658,0.461884264,9.49E-05,0.002746782,0.002363825,0.000388838,0.004388493,0.002256635,0.002403909,0.044959958,0.348448845,0.027258236,0.000458061,0.008691965,0.006239763,0.002720647,0.004634144,0.007745235,0.001175776,0.001244718
site_10036_15035_29,2800,0.045523171,0.010045182,0.014111791,0.458610324,0.000137552,0.00365385,0.002917165,0.000382958,0.004598062,0.00250929,0.00326424,0.042991013,0.350574653,0.026519948,0.000408342,0.00937401,0.006239502,0.002575092,0.005210891,0.008108996,0.001039541,0.001204425
site_10036_15035_30,2900,0.041585114,0.010281481,0.016439757,0.459629747,0.00022091,0.004889198,0.003262459,0.000465809,0.00476997,0.002629795,0.003524068,0.040995416,0.35091027,0.025307593,0.000377431,0.009555757,0.006256766,0.002403957,0.00585736,0.008672834,0.000881996,0.001082313
site_10036_15035_31,3000,0.038475281,0.010403256,0.017874864,0.460268859,0.000291425,0.006130971,0.003320855,0.000562902,0.004947646,0.002661562,0.00316779,0.039485414,0.352889937,0.023927033,0.000362262,0.009528224,0.006145739,0.002097304,0.006604129,0.009159842,0.000788135,0.000906569
site_10036_15035_32,3100,0.03694711,0.009815937,0.01821034,0.458203403,0.000302666,0.006931413,0.003347554,0.00065776,0.0048811,0.002678849,0.002682771,0.038195465,0.35881405,0.022786078,0.000332042,0.009331192,0.005881325,0.001934575,0.007202752,0.009324379,0.000820008,0.000719231
site_10036_15035_33,3200,0.035141282,0.008508361,0.017524532,0.459234437,0.000316503,0.00740356,0.003397924,0.00078997,0.004616138,0.002261848,0.002079639,0.036680097,0.366437898,0.021859637,0.000316503,0.008032448,0.005750729,0.001698051,0.006829895,0.009646431,0.000890995,0.000583123
site_10036_15035_34,3300,0.033228118,0.007535482,0.016133304,0.46411861,0.00032333,0.007152345,0.003508064,0.000744261,0.004231051,0.001961301,0.00140613,0.033930279,0.373357235,0.021984164,0.00032333,0.006334584,0.005572681,0.001550405,0.006268577,0.008741924,0.000998609,0.000596218
site_10036_15035_35,3400,0.03280419,0.006705581,0.015514378,0.462640043,0.00025292,0.006313314,0.003100556,0.00059555,0.003670439,0.001506156,0.001024303,0.031295297,0.384866412,0.022417644,0.00025292,0.004839819,0.005424798,0.001331186,0.005715932,0.007861847,0.001213974,0.000652741
site_10036_15035_36,3500,0.033285183,0.005876793,0.015478898,0.458929253,0.000167466,0.005083754,0.002457805,0.000414511,0.003059177,0.001065264,0.000837305,0.02832563,0.398373928,0.022254176,0.000168836,0.003527524,0.005189676,0.001084846,0.005085736,0.007229502,0.001489055,0.000615684
site_10036_15035_37,3600,0.034799346,0.005713097,0.015717542,0.453324767,0.000113748,0.003894777,0.001718431,0.000238796,0.0025161,0.000676045,0.000580954,0.025820368,0.410775138,0.021666722,0.000173142,0.002230234,0.005052068,0.000822635,0.004907956,0.006980431,0.0018105,0.000467206
site_10036_15035_38,3700,0.039760287,0.006223791,0.016117029,0.439575696,6.24E-05,0.003095327,0.001011276,7.15E-05,0.00243549,0.000560926,0.000677701,0.025408749,0.421321427,0.021330586,0.000176419,0.001607693,0.0048897,0.000880908,0.005616628,0.006786975,0.001940257,0.000449198
site_10036_15035_39,3800,0.045561307,0.006810914,0.016061769,0.422764597,1.41E-05,0.00235171,0.000346791,1.41E-05,0.002541832,0.000455344,0.000838025,0.025430483,0.433029288,0.020657177,0.000180682,0.001430957,0.004680788,0.001127156,0.00622431,0.007072832,0.001908435,0.000497362
site_10036_15035_40,3900,0.050515236,0.00742036,0.01517694,0.406199455,0,0.001758354,6.57E-05,0,0.002704797,0.000533917,0.001049085,0.025943114,0.443662638,0.020752429,0.000222269,0.001250275,0.004550433,0.001611797,0.006789192,0.007432572,0.001760061,0.000601397
site_10036_15035_41,4000,0.055736064,0.008202983,0.013736399,0.388407683,0,0.001431318,2.49E-05,6.23E-06,0.002899707,0.000681293,0.001373586,0.027218873,0.452249631,0.022220262,0.000280857,0.000914026,0.004653714,0.002225968,0.007536608,0.007770646,0.001598113,0.000831103
site_10036_15035_42,4100,0.061016718,0.008139991,0.011956105,0.37276148,0,0.001489288,0.000321782,8.04E-05,0.00347619,0.000844158,0.001935248,0.029214617,0.458065766,0.024177735,0.000231814,0.000684673,0.004581386,0.002897908,0.007744128,0.007835831,0.00125786,0.001286878
site_10036_15035_43,4200,0.063404341,0.008164571,0.010075028,0.36186497,0,0.001308606,0.000640643,0.000227683,0.003574096,0.001020982,0.0019188,0.030098835,0.465871955,0.025268129,0.000179938,0.000440945,0.004781343,0.003180437,0.007679501,0.007774295,0.001013429,0.001511471
site_10036_15035_44,4300,0.065312356,0.008200008,0.008780709,0.352994672,0,0.001318108,0.000979938,0.000404216,0.003514066,0.001206407,0.001818476,0.031278299,0.471165029,0.025983356,0.000123572,0.000177779,0.005355814,0.003073709,0.007964426,0.007873478,0.000870863,0.001604719
site_10036_15035_45,4400,0.067313349,0.008067492,0.008009467,0.348148748,1.98E-05,0.001467115,0.001327773,0.000586405,0.003491312,0.001235909,0.001825438,0.032241288,0.47309086,0.025742632,7.24E-05,5.94E-05,0.006005501,0.002654786,0.00833525,0.007964932,0.000737996,0.001602075
site_10036_15035_46,4500,0.06817411,0.007590344,0.007660583,0.347256786,0.000126752,0.001662697,0.00160841,0.000750728,0.003494239,0.001032902,0.002035541,0.033209682,0.474425568,0.02408795,6.34E-05,0.000380257,0.00627802,0.002082573,0.00821639,0.007832022,0.000484763,0.001546305
site_10036_15035_47,4600,0.065835818,0.007659296,0.00792339,0.349117849,0.000350239,0.001463099,0.001460522,0.000764715,0.002972683,0.000824288,0.001941901,0.032851349,0.478637177,0.021915688,0.000117324,0.000761741,0.006637872,0.001410138,0.008040126,0.007718587,0.000353482,0.001242717
site_10036_15035_48,4700,0.061851591,0.007218758,0.008962048,0.353073711,0.000589079,0.001414529,0.001332029,0.000634838,0.002793532,0.000615037,0.002545086,0.032025166,0.480948,0.021026828,0.000207892,0.00115539,0.006304426,0.000973176,0.007488571,0.007423274,0.000221434,0.001195605
site_10036_15035_49,4800,0.056252856,0.00639401,0.010366407,0.360604124,0.000828497,0.00134403,0.001197676,0.000460419,0.002733386,0.000444337,0.003303697,0.030880711,0.481896606,0.020499435,0.000321653,0.00154937,0.005344217,0.000741867,0.006501384,0.00693989,0.000108656,0.001286773
site_10036_15035_50,4900,0.050255316,0.005310178,0.011703909,0.372386901,0.001024077,0.001175614,0.001057276,0.000283357,0.002777591,0.000436469,0.003774536,0.029332848,0.480142632,0.020047982,0.000413921,0.001815455,0.004073535,0.000689751,0.005368164,0.006450576,9.39E-05,0.001386035
site_10036_15035_51,5000,0.043457169,0.004224973,0.012642828,0.386632797,0.001039743,0.000850366,0.000942827,0.000113509,0.002808998,0.000512967,0.003718269,0.026956522,0.477569192,0.01974451,0.000416596,0.00154785,0.003127407,0.000688293,0.004760795,0.006530527,0.000304968,0.001408894
site_10036_15035_52,5100,0.038936205,0.003302598,0.012694725,0.391703177,0.000830415,0.000712786,0.000789067,2.05E-05,0.002926321,0.000628428,0.003842699,0.025377532,0.480522694,0.019707064,0.00045756,0.001211156,0.002294478,0.000838001,0.004436175,0.00677259,0.000518214,0.001477655
site_10036_15035_53,5200,0.037069918,0.002583451,0.011618823,0.391125301,0.000614298,0.000730518,0.000616888,0,0.002957575,0.000774402,0.003300017,0.024166518,0.487503336,0.018750624,0.00043702,0.000994498,0.001985139,0.001071209,0.004382869,0.00718942,0.000729945,0.001398231
site_10036_15035_54,5300,0.036066697,0.002127769,0.0101095,0.3824908,0.000424031,0.001010826,0.000470512,0,0.002854953,0.000877476,0.002477446,0.022868374,0.501623122,0.017411146,0.000370922,0.000990725,0.002121111,0.001354013,0.004483436,0.007650141,0.000907436,0.001309565
site_10036_15035_55,5400,0.033704984,0.002223523,0.009103717,0.360978497,0.000252858,0.001641286,0.000322641,0,0.002512706,0.000895694,0.001916773,0.021109113,0.5283764,0.016052131,0.000313412,0.001353838,0.002623029,0.001658803,0.004569734,0.008003798,0.00102253,0.001364532
site_10036_15035_56,5500,0.030896254,0.002524072,0.008338257,0.331345208,0.000172637,0.002382079,0.000178619,0,0.002220532,0.000969458,0.001643715,0.019606115,0.562448646,0.015393914,0.000303831,0.001999162,0.003265678,0.002053268,0.004316086,0.007639573,0.00087105,0.001431846
site_10036_15035_57,5600,0.027613842,0.002605374,0.008449525,0.304664955,0.000207519,0.003130768,0.000207519,0,0.00203717,0.000967896,0.00135845,0.018083111,0.593067524,0.015185576,0.000222151,0.002626511,0.003843782,0.002318154,0.004094763,0.006906452,0.00071304,0.001695917
site_10036_15035_58,5700,0.02367664,0.002770058,0.009019054,0.28035287,0.000212104,0.003655364,0.000212104,0,0.00191536,0.000918644,0.001303631,0.017018151,0.620518769,0.015706923,0.000152439,0.003001056,0.004321128,0.002540241,0.004059987,0.00605501,0.000572968,0.002017499
site_10036_15035_59,5800,0.020319342,0.002966421,0.009277107,0.264130536,0.00016545,0.003795741,0.00016545,0,0.002010737,0.000874038,0.00127267,0.016620986,0.638363357,0.016892652,0.000105538,0.002995155,0.004673915,0.002915719,0.004432955,0.005386733,0.000484495,0.002151001
site_10036_15035_60,5900,0.019559856,0.002736782,0.008463804,0.253390171,0.000118646,0.003361173,0.000118646,0,0.002063594,0.000739109,0.001262078,0.020379574,0.647470679,0.018092166,5.86E-05,0.002357391,0.004853369,0.00307831,0.004941887,0.004524768,0.000356885,0.002072544
site_10036_15035_61,6000,0.021271259,0.00251714,0.007862297,0.245560603,7.22E-05,0.003050642,0.000128656,0,0.002038174,0.000662905,0.001485066,0.025426783,0.649316964,0.018679908,1.18E-05,0.001726825,0.004783698,0.003063365,0.005683794,0.00418286,0.000370605,0.002104486
site_10036_15035_62,6100,0.023971735,0.002325674,0.006902851,0.241215242,2.57E-05,0.002682024,0.000181444,0,0.002046684,0.000651718,0.001824681,0.030659343,0.646874952,0.018626418,0,0.001135831,0.004804625,0.0030972,0.006382703,0.00429325,0.000386578,0.001911297
site_10036_15035_63,6200,0.026384558,0.001991175,0.006065156,0.23666311,0,0.00224797,0.000306607,0,0.001932436,0.000634443,0.002230509,0.035234732,0.64676567,0.017653833,0,0.00063707,0.005102837,0.002946816,0.006668955,0.00450108,0.000363895,0.001669146
site_10036_15035_64,6300,0.028387653,0.001614664,0.005990021,0.225820397,0,0.001854561,0.000458618,0,0.001679331,0.000562286,0.002741193,0.03942219,0.65448291,0.016257946,0,0.000251984,0.005686481,0.002344264,0.006117058,0.004484184,0.000251984,0.001592274
site_10036_15035_65,6400,0.028454465,0.001395269,0.006610492,0.219274688,0,0.001710387,0.000630613,0,0.001705862,0.000599041,0.002882983,0.037291601,0.663209294,0.015274421,2.88E-05,0.00019063,0.006390931,0.001953838,0.005711223,0.004901375,0.00019063,0.001593435
site_10036_15035_66,6500,0.026125787,0.001267094,0.007033063,0.217433809,0,0.001297537,0.000686556,0,0.001785604,0.000511256,0.002514261,0.031967554,0.673677658,0.014660541,0.000118929,0.000123871,0.00703343,0.001768186,0.005408455,0.005003984,0.000123871,0.001458555
site_10036_15035_67,6600,0.022509894,0.00129164,0.007777182,0.217335929,0,0.000830183,0.000636248,0,0.002076842,0.000350438,0.001840905,0.027233504,0.680755767,0.015452573,0.00020886,5.18E-05,0.007657141,0.001843305,0.005481247,0.005172665,5.18E-05,0.001441986
