ID2,Long,Lat,x-error (m),y-error (m),avg-error (m),,
2872,-88.517,45.05,39.32,55.66,47.49,,
2873,-89.083,45.017,39.34,55.66,47.5,,
2874,-88.983,44.917,39.41,55.66,47.535,,
2875,-89.267,44.883,39.44,55.66,47.55,,
2876,-88.483,44.867,39.45,55.66,47.555,,
2877,-88.867,44.817,39.48,55.66,47.57,,
2878,-88.683,44.683,39.57,55.66,47.615,,
2879,-88.967,44.583,39.64,55.66,47.65,,
2880,-89.133,44.583,39.64,55.66,47.65,,
2881,-88.917,44.567,39.65,55.66,47.655,,
2882,-89.183,44.35,39.8,55.66,47.73,,
2883,-89.717,43.417,40.43,55.66,48.045,,
2884,-89.5,43.133,40.62,55.66,48.14,,
2885,-89.2,42.783,40.85,55.66,48.255,,
2886,-87.933,46.867,38.05,55.66,46.855,,
2887,-87.9,46.85,380.65,556.59,468.62,,
2888,-87.833,46.85,38.07,55.66,46.865,,
2889,-87.917,46.833,38.08,55.66,46.87,,
2890,-88,46.783,38.11,55.66,46.885,,
2891,-87.917,46.767,38.12,55.66,46.89,,
2892,-87.933,46.767,38.12,55.66,46.89,,
2893,-87.967,46.75,38.14,55.66,46.9,,
2894,-87.95,46.75,381.36,556.59,468.975,,
2895,-87.933,46.75,38.14,55.66,46.9,,
2896,-87.933,46.75,38.14,55.66,46.9,,
2897,-87.967,46.75,38.14,55.66,46.9,,
2898,-87.933,46.733,38.15,55.66,46.905,,
2899,-87.967,46.717,38.16,55.66,46.91,,
2900,-88.083,46.733,38.15,55.66,46.905,,
2901,-87.85,46.7,381.72,556.59,469.155,,
2902,-87.983,46.683,38.18,55.66,46.92,,
2903,-88.017,46.667,38.19,55.66,46.925,,
2904,-88.05,46.617,38.23,55.66,46.945,,
2905,-88,46.6,3824.23,5565.85,4695.04,,
2906,-87.917,46.75,38.14,55.66,46.9,,
2907,-84.7,45.617,38.93,55.66,47.295,,
2908,-84.733,45.3,39.15,55.66,47.405,,
2909,-83.95,45.283,39.16,55.66,47.41,,
2910,-83.467,45.317,39.14,55.66,47.4,,
2911,-85.283,45.183,39.23,55.66,47.445,,
2912,-84.783,45.067,39.31,55.66,47.485,,
2913,-84.7,45.05,393.22,556.59,474.905,,
2914,-84.3,44.983,39.37,55.66,47.515,,
2915,-84.15,45.083,39.3,55.66,47.48,,
2916,-83.8,44.933,39.4,55.66,47.53,,
2917,-85.717,44.75,39.53,55.66,47.595,,
2918,-85.167,44.633,39.61,55.66,47.635,,
2919,-84.6,44.767,39.52,55.66,47.59,,
2920,-84.483,44.817,39.48,55.66,47.57,,
2921,-84.1,44.733,39.54,55.66,47.6,,
2922,-83.4,44.683,39.57,55.66,47.615,,
2923,-86,44.433,39.74,55.66,47.7,,
2924,-85.967,44.2,39.9,55.66,47.78,,
2925,-85.333,44.317,39.82,55.66,47.74,,
2926,-84.7,44.433,39.74,55.66,47.7,,
2927,-84.483,44.25,39.87,55.66,47.765,,
2928,-83.967,44.417,39.75,55.66,47.705,,
2929,-86.317,43.983,40.05,55.66,47.855,,
2930,-85.833,43.85,40.14,55.66,47.9,,
2931,-85.417,44,40.04,55.66,47.85,,
2932,-84.8,44.017,40.03,55.66,47.845,,
2933,-84.183,44,40.04,55.66,47.85,,
2934,-83.167,43.983,40.05,55.66,47.855,,
2935,-85.867,43.7,40.24,55.66,47.95,,
2936,-85.4,43.683,40.25,55.66,47.955,,
2937,-84.95,43.767,40.19,55.66,47.925,,
2938,-84.733,43.617,40.29,55.66,47.975,,
2939,-84.833,43.467,40.4,55.66,48.03,,
2940,-83.933,43.733,40.22,55.66,47.94,,
2941,-83.817,43.5,40.37,55.66,48.015,,
2942,-86.083,43.35,40.47,55.66,48.065,,
2943,-85.85,43.167,40.6,55.66,48.13,,
2944,-85.35,43.267,40.53,55.66,48.095,,
2945,-85.05,43.233,40.55,55.66,48.105,,
2946,-84.833,43.167,40.6,55.66,48.13,,
2947,-83.467,43.217,40.56,55.66,48.11,,
2948,-83.25,43.383,40.45,55.66,48.055,,
2949,-85.117,43.133,40.62,55.66,48.14,,
2950,-85.467,42.833,40.82,55.66,48.24,,
2951,-84.883,42.8,40.84,55.66,48.25,,
2952,-84.45,42.883,40.78,55.66,48.22,,
2953,-83.8,42.8,4083.83,5565.85,4824.84,,
2954,-86.133,42.583,40.98,55.66,48.32,,
2955,-85.417,42.55,41,55.66,48.33,,
2956,-84.783,42.45,41.07,55.66,48.365,,
2957,-84.7,42.583,40.98,55.66,48.32,,
2958,-83.983,42.367,41.12,55.66,48.39,,
2959,-84.017,42.433,41.08,55.66,48.37,,
2960,-83.75,42.45,410.69,556.59,483.64,,
2961,-83.633,42.333,41.15,55.66,48.405,,
2962,-83.616,42.33,41.15,55.66,48.405,,
2963,-83.3,42.583,40.98,55.66,48.32,,
2964,-86.2,42.233,41.21,55.66,48.435,,
2965,-85.517,42.317,41.16,55.66,48.41,,
2966,-85.117,42.183,41.24,55.66,48.45,,
2967,-84.417,42.183,41.24,55.66,48.45,,
2968,-86.183,42.083,41.31,55.66,48.485,,
2969,-85.7,41.95,413.95,556.59,485.27,,
2970,-84.983,41.8,41.49,55.66,48.575,,
2971,-84.283,41.95,41.39,55.66,48.525,,
2972,-93.733,49.65,36.04,55.66,45.85,,
2973,-89.7,46.183,38.54,55.66,47.1,,
2974,-79.833,47.333,37.72,55.66,46.69,,
2975,-80.633,48.95,36.55,55.66,46.105,,
2976,-79.6,43.117,40.63,55.66,48.145,,
2977,-79.767,43.383,40.45,55.66,48.055,,
2978,-79.55,43.767,40.19,55.66,47.925,,
2979,-79.517,44.033,40.02,55.66,47.84,,
2980,-79.633,44.233,39.88,55.66,47.77,,
2981,-79.5,44.517,39.69,55.66,47.675,,
2982,-79.383,44.767,39.52,55.66,47.59,,
2983,-79.467,45.083,39.3,55.66,47.48,,
2984,-79.283,45.367,39.1,55.66,47.38,,
2985,-79.45,45.8,388.03,556.59,472.31,,
2986,-79.417,46.183,38.54,55.66,47.1,,
2987,-79.5,46.45,383.48,556.59,470.035,,
2988,-79.717,46.633,38.22,55.66,46.94,,
2989,-79.8,46.867,38.05,55.66,46.855,,
2990,-79.8,47.033,37.94,55.66,46.8,,
2991,-80,46.767,38.12,55.66,46.89,,
2992,-80,46.767,38.12,55.66,46.89,,
2993,-80,46.767,38.12,55.66,46.89,,
2994,-80.333,47.117,37.88,55.66,46.77,,
2995,-80.333,47.117,37.88,55.66,46.77,,
2996,-80,47.233,37.79,55.66,46.725,,
2997,-80,47.233,37.79,55.66,46.725,,
2998,-80,47.233,37.79,55.66,46.725,,
2999,-80,47.233,37.79,55.66,46.725,,
3000,-80.5,47.5,3760.24,5565.85,4663.045,,
3001,-80.5,47.5,3760.24,5565.85,4663.045,,
3002,-80.5,47.5,3760.24,5565.85,4663.045,,
3003,-76.067,45.95,38.7,55.66,47.18,,
3004,-60.433,46.05,38.63,55.66,47.145,,
3005,-60.383,46.067,38.62,55.66,47.14,,
3006,-68.8,46.15,385.59,556.59,471.09,,
3007,-76.133,46.767,38.12,55.66,46.89,,
3008,-66.9,47.417,37.66,55.66,46.66,,
3009,-70.467,52.55,33.84,55.66,44.75,,
3010,-70.95,53.133,33.39,55.66,44.525,,
3011,-69.033,53.85,32.83,55.66,44.245,,
3012,-66.9,54.767,32.11,55.66,43.885,,
3013,-66.733,54.8,32.08,55.66,43.87,,
3014,-68.817,55.117,31.83,55.66,43.745,,
3015,-65.717,55.383,31.62,55.66,43.64,,
3016,-64.733,56.383,30.81,55.66,43.235,,
3017,-65.483,57.483,29.92,55.66,42.79,,
3018,-68.467,58.15,29.37,55.66,42.515,,
3019,-64.467,56.3,30.88,55.66,43.27,,
3020,-63.567,58.367,29.19,55.66,42.425,,
3021,-64.967,58.817,28.82,55.66,42.24,,
3022,-70.05,58.967,28.69,55.66,42.175,,
3023,-75.5,62.167,25.99,55.66,40.825,,
3024,-82.5,40.217,42.5,55.66,49.08,,
3025,-76.767,43.083,40.65,55.66,48.155,,
3026,-80.5338,37.3602,4.42,5.57,4.995,,
3027,-79,37.983,43.87,55.66,49.765,,
3028,-79.067,38,43.86,55.66,49.76,,
3029,-76.9,40.067,42.6,55.66,49.13,,
3030,-78.633,40.117,42.56,55.66,49.11,,
3031,-76.533,47.083,37.9,55.66,46.78,,
3032,-77.283,47.717,37.45,55.66,46.555,,
3033,-77.367,47.933,37.29,55.66,46.475,,
3034,-78.1,48.317,37.01,55.66,46.335,,
3035,-78.183,48.583,36.82,55.66,46.24,,
3036,-79.017,48.583,36.82,55.66,46.24,,
3037,-78.533,48.65,36.77,55.66,46.215,,
3038,-66.033,48.7,36.73,55.66,46.195,,
3039,-66.033,48.8,36.66,55.66,46.16,,
3040,-68.933,48.883,36.6,55.66,46.13,,
3041,-79.083,49.017,36.5,55.66,46.08,,
3042,-68.467,49.35,36.26,55.66,45.96,,
3043,-67.6,49.367,36.25,55.66,45.955,,
3044,-68.25,49.683,36.01,55.66,45.835,,
3045,-68.183,50.033,35.75,55.66,45.705,,
3046,-66.3,50.317,35.54,55.66,45.6,,
3047,-68.817,50.367,35.5,55.66,45.58,,
3048,-68.833,50.65,35.29,55.66,45.475,,
3049,-68.85,50.983,35.04,55.66,45.35,,
3050,-65.933,52.533,33.86,55.66,44.76,,
3051,-65.867,52.6,33.81,55.66,44.735,,
3052,-68.25,44.367,39.79,55.66,47.725,,
3053,-68.25,44.367,39.79,55.66,47.725,,
3054,-63.65,44.55,396.64,556.59,476.615,,
3055,-71.85,44.8,394.94,556.59,475.765,,
3056,-72.15,44.867,39.45,55.66,47.555,,
3057,-68.133,44.967,39.38,55.66,47.52,,
3058,-68.133,44.967,39.38,55.66,47.52,,
3059,-80.867,45.033,39.33,55.66,47.495,,
3060,-60.783,45.65,38.91,55.66,47.285,,
3061,-84.867,34.317,45.97,55.66,50.815,,
3062,-80.05,36.78,445.79,556.59,501.19,,
3063,-79.4,37.083,44.4,55.66,50.03,,
3064,-78.267,37.533,44.14,55.66,49.9,,
3065,-77.467,38.533,43.54,55.66,49.6,,
3066,-72.3,42.3,4116.68,5565.85,4841.265,,
3067,-72.33,42.5,410.36,556.59,483.475,,
3068,-81.1,37.617,44.09,55.66,49.875,,
3069,-76.317,41.35,41.78,55.66,48.72,,
3070,-78.6,41.55,416.54,556.59,486.565,,
3071,-74.9,42.767,40.86,55.66,48.26,,
3072,-75.9661,43.0502,4.07,5.57,4.82,,
3073,-69.717,44.55,39.66,55.66,47.66,,
3074,-68.683,45.05,39.32,55.66,47.49,,
3075,-81.867,29.3,48.54,55.66,52.1,,
3076,-81.95,27.967,49.16,55.66,52.41,,
3077,-78.467,34.6,45.81,55.66,50.735,,
3078,-67.133,44.717,39.55,55.66,47.605,,
3079,-74.5,39.717,42.81,55.66,49.235,,
3080,-78.467,42.617,40.96,55.66,48.31,,
3081,-88.5,42.933,40.75,55.66,48.205,,
3082,-91.67,36.75,445.97,556.59,501.28,,
3083,-87.967,46.5,38.31,55.66,46.985,,
3084,-91.717,46.5,38.31,55.66,46.985,,
3085,-92.75,51.217,34.86,55.66,45.26,,
3086,-93.967,51.033,35,55.66,45.33,,
3087,-93.85,51,350.27,556.59,453.43,,
3088,-93.867,51,35.03,55.66,45.345,,
3089,-93.767,50.933,35.08,55.66,45.37,,
3090,-77.133,50.033,35.75,55.66,45.705,,
3091,-77.567,50.6,35.33,55.66,45.495,,
3092,-77.65,50.917,35.09,55.66,45.375,,
3093,-77.55,51.1,349.52,556.59,453.055,,
3094,-77.217,52.083,34.2,55.66,44.93,,
3095,-77.3,52.517,33.87,55.66,44.765,,
3096,-77.383,52.683,33.74,55.66,44.7,,
3097,-77.683,53.567,33.05,55.66,44.355,,
3098,-79.033,53.8,32.87,55.66,44.265,,
3099,-91.5,43.667,40.26,55.66,47.96,,
3100,-71.033,47.617,37.52,55.66,46.59,,
3101,-70.9,47.633,37.51,55.66,46.585,,
3102,-70.9,47.633,37.51,55.66,46.585,,
3103,-79.35,48.717,36.72,55.66,46.19,,
3104,-71.233,47.65,37.49,55.66,46.575,,
3105,-71.167,47.9,37.31,55.66,46.485,,
3106,-71.767,46.583,38.25,55.66,46.955,,
3107,-71.417,45.683,38.88,55.66,47.27,,
3108,-71.8,46.883,38.04,55.66,46.85,,
3109,-73.3,45.983,38.68,55.66,47.17,,
3110,-61.75,47.417,37.66,55.66,46.66,,
3111,-64.567,53.967,32.74,55.66,44.2,,
3112,-65.033,53.817,32.86,55.66,44.26,,
3113,-64.467,53.6,33.03,55.66,44.345,,
3114,-64.633,53.483,33.12,55.66,44.39,,
3115,-64.75,53.417,33.17,55.66,44.415,,
3116,-64.3,53.6,3302.88,5565.85,4434.365,,
3117,-63.883,53.55,33.07,55.66,44.365,,
3118,-63.65,53.65,329.9,556.59,443.245,,
3119,-63.5,53.717,32.94,55.66,44.3,,
3120,-63.267,53.85,32.83,55.66,44.245,,
3121,-81.467,50.2,35.63,55.66,45.645,,
3122,-82.917,50.267,35.58,55.66,45.62,,
3123,-81.867,51.2,34.88,55.66,45.27,,
3124,-79.267,39.567,42.91,55.66,49.285,,
3125,-65.467,66.517,22.18,55.66,38.92,,
3126,-65.533,66.583,22.12,55.66,38.89,,
3127,-65.583,66.633,22.08,55.66,38.87,,
3128,-65.05,66.683,22.03,55.66,38.845,,
3129,-64.7,66.75,219.71,556.59,388.15,,
3130,-77.767,55.283,31.7,55.66,43.68,,
3131,-77.767,55.283,31.7,55.66,43.68,,
3132,-77.767,55.283,31.7,55.66,43.68,,
3133,-77.767,55.283,31.7,55.66,43.68,,
3134,-77.767,55.283,31.7,55.66,43.68,,
3135,-65.717,66.133,22.52,55.66,39.09,,
3136,-65.717,66.133,22.52,55.66,39.09,,
3137,-65.717,66.133,22.52,55.66,39.09,,
3138,-68.483,63.733,24.63,55.66,40.145,,
3139,-68.483,63.733,24.63,55.66,40.145,,
3140,-68.483,63.733,24.63,55.66,40.145,,
3141,-68.3,58.233,29.3,55.66,42.48,,
3142,-68.3,58.233,29.3,55.66,42.48,,
3143,-68.3,58.233,29.3,55.66,42.48,,
3144,-70,61,6745.95,13914.64,10330.295,,
3145,-69.967,60.967,27.01,55.66,41.335,,
3146,-70,61,6745.95,13914.64,10330.295,,
3147,-70,61,6745.95,13914.64,10330.295,,
3148,-70,61,6745.95,13914.64,10330.295,,
3149,-70,61,6745.95,13914.64,10330.295,,
3150,-70,61,6745.95,13914.64,10330.295,,
3151,-70,61,6745.95,13914.64,10330.295,,
3152,-70,61,6745.95,13914.64,10330.295,,
3153,-70,61,6745.95,13914.64,10330.295,,
3154,-70,61,6745.95,13914.64,10330.295,,
3155,-70,61,6745.95,13914.64,10330.295,,
3156,-70,61,6745.95,13914.64,10330.295,,
3157,-68.583,58.217,29.32,55.66,42.49,,
3158,-72.067,58.233,29.3,55.66,42.48,,
3159,-71.083,58.217,29.32,55.66,42.49,,
3160,-71.95,58.217,29.32,55.66,42.49,,
3161,-71.933,58.233,29.3,55.66,42.48,,
3162,-72.017,58.283,29.26,55.66,42.46,,
3163,-72.05,58.267,29.27,55.66,42.465,,
3164,-71.933,58.05,29.45,55.66,42.555,,
3165,-71.65,57.667,29.77,55.66,42.715,,
3166,-71.8,57.317,30.06,55.66,42.86,,
3167,-71.9,58.467,29.11,55.66,42.385,,
3168,-71.933,58.7,28.92,55.66,42.29,,
3169,-71.717,58.867,28.78,55.66,42.22,,
3170,-71.717,58.867,28.78,55.66,42.22,,
3171,-71.467,58.233,29.3,55.66,42.48,,
3172,-70.75,58.483,29.1,55.66,42.38,,
3173,-70.2,58.75,288.74,556.59,422.665,,
3174,-69.917,59.183,28.51,55.66,42.085,,
3175,-69.883,59.783,28.01,55.66,41.835,,
3176,-70.767,60.617,27.31,55.66,41.485,,
3177,-70.317,60.833,27.13,55.66,41.395,,
3178,-78.75,41.617,41.61,55.66,48.635,,
3179,-77.5,41.867,41.45,55.66,48.555,,
3180,-76.167,41.583,41.63,55.66,48.645,,
3181,-76.05,40.617,42.25,55.66,48.955,,
3182,-75.833,40.067,42.6,55.66,49.13,,
3183,-75.533,40.233,42.49,55.66,49.075,,
3184,-75.483,40.333,42.43,55.66,49.045,,
3185,-75.517,40.45,42.35,55.66,49.005,,
3186,-76.05,40.817,42.12,55.66,48.89,,
3187,-76.0825,41.2739,4.18,5.57,4.875,,
3188,-75.45,42.017,41.35,55.66,48.505,,
3189,-75.933,42.2,41.23,55.66,48.445,,
3190,-76.5,42.25,411.99,556.59,484.29,,
3191,-74.05,42.2,412.32,556.59,484.455,,
3192,-74.5,43.433,40.42,55.66,48.04,,
3193,-66.967,47.033,37.94,55.66,46.8,,
3194,-70.4,44.867,39.45,55.66,47.555,,
3195,-86.2,35.15,455.09,556.59,505.84,,
3196,-85.92,35.42,453.58,556.59,505.085,,
3197,-84.867,34.325,45.97,55.66,50.815,,
3198,-81.933,30.846,47.79,55.66,51.725,,
3199,-86.533,33.567,46.38,55.66,51.02,,
3200,-81.35,27.206,49.5,55.66,52.58,,
3201,-81.95,27.967,49.16,55.66,52.41,,
3202,-79.5,36.067,44.99,55.66,50.325,,
3203,-94.2,31.817,47.3,55.66,51.48,,
3204,-84.867,47.883,37.33,55.66,46.495,,
3205,-79.867,43.954,40.07,55.66,47.865,,
3206,-73.317,42.5,41.04,55.66,48.35,,
3207,-94.55,46.267,38.48,55.66,47.07,,
3208,-84.867,47.9,37.31,55.66,46.485,,
3209,-82.05,40.683,42.21,55.66,48.935,,
3210,-76.317,53.092,33.42,55.66,44.54,,
3211,-74.017,43.75,40.21,55.66,47.935,,
3212,-79.617,44.222,39.89,55.66,47.775,,
3213,-99.917,48.083,37.18,55.66,46.42,,
3214,-71.5,46.45,383.48,556.59,470.035,,
3215,-58.55,53.233,33.32,55.66,44.49,,
3216,-62.117,46.433,38.36,55.66,47.01,,
3217,-75.833,41.767,41.51,55.66,48.585,,
3218,-78.633,45.8,38.8,55.66,47.23,,
3219,-71.167,47.267,37.77,55.66,46.715,,
3220,-76.65,54.028,32.69,55.66,44.175,,
3221,-81.65,44.15,399.36,556.59,477.975,,
3222,-79.117,47.283,37.76,55.66,46.71,,
3223,-79.633,48.504,36.88,55.66,46.27,,
3224,-70.967,47.6,37.53,55.66,46.595,,
3225,-72.767,47.467,37.63,55.66,46.645,,
3226,-71.65,57.65,297.82,556.59,427.205,,
3227,-64.7,56.667,30.58,55.66,43.12,,
3228,-75.817,45.47,39.03,55.66,47.345,,
3229,-64.1,46.667,38.19,55.66,46.925,,
3230,-72.3,41.333,41.79,55.66,48.725,,
3231,-93.867,44.87,39.45,55.66,47.555,,
3232,-74.467,46.058,38.62,55.66,47.14,,
3233,-74.4,46.172,38.54,55.66,47.1,,
3234,-67.117,50.13,35.68,55.66,45.67,,
3235,-63.65,44.57,396.51,556.59,476.55,,
3236,-73.867,45.961,38.69,55.66,47.175,,
3237,-72.15,48.295,37.03,55.66,46.345,,
3238,-74.367,45.945,38.7,55.66,47.18,,
3239,-70.933,46.933,38.01,55.66,46.835,,
3240,-71.8,46.883,38.04,55.66,46.85,,
3241,-91.45,45.3,391.5,556.59,474.045,,
3242,-71.05,41.958,41.39,55.66,48.525,,
3243,-82.467,40.35,42.42,55.66,49.04,,
3244,-70.633,45.62,38.93,55.66,47.295,,
3245,-68.9,46.083,38.61,55.66,47.135,,
3246,-65.55,46.667,38.19,55.66,46.925,,
3247,-67.65,46.583,38.25,55.66,46.955,,
3248,-67.95,46.417,38.37,55.66,47.015,,
3249,-68.95,47.4,376.74,556.59,466.665,,
3250,-91.467,45.267,39.17,55.66,47.415,,
3251,-93.183,45.417,39.07,55.66,47.365,,
3252,-93.2,45.417,39.07,55.66,47.365,,
3253,-99.85,60.033,27.8,55.66,41.73,,
3254,-99.733,60.167,27.69,55.66,41.675,,
3255,-99.4,60.567,27.35,55.66,41.505,,
3256,-99.333,60.667,27.27,55.66,41.465,,
3257,-99.2,60.8,2715.36,5565.85,4140.605,,
3258,-99,60.833,27.13,55.66,41.395,,
3259,-100.883,61.133,26.87,55.66,41.265,,
3260,-100.133,61.617,26.46,55.66,41.06,,
3261,-99.733,62.033,26.1,55.66,40.88,,
3262,-98.383,62.767,25.47,55.66,40.565,,
3263,-97.75,63.283,25.02,55.66,40.34,,
3264,-97.617,63.7,24.66,55.66,40.16,,
3265,-96.5,63.983,24.41,55.66,40.035,,
3266,-96,64.3,2413.68,5565.85,3989.765,,
3267,-95.367,64.7,23.79,55.66,39.725,,
3268,-92.383,66.217,22.45,55.66,39.055,,
3269,-91.367,66.9,21.84,55.66,38.75,,
3270,-89.833,68.533,20.37,55.66,38.015,,
3271,-88.167,68.333,20.55,55.66,38.105,,
3272,-85.667,68.3,20.58,55.66,38.12,,
3273,-83.25,68.533,20.37,55.66,38.015,,
3274,-81.25,68.783,20.14,55.66,37.9,,
3275,-75.133,68.917,20.02,55.66,37.84,,
3276,-71.167,68.617,20.29,55.66,37.975,,
3277,-68.333,70.5,18.58,55.66,37.12,,
3278,-94.083,61.1,26.9,55.66,41.28,,
3279,-92.75,62.133,26.02,55.66,40.84,,
3280,-91.833,62.833,25.41,55.66,40.535,,
3281,-90.75,63.333,24.98,55.66,40.32,,
3282,-86.25,63.5,248.35,556.59,402.47,,
3283,-63.883,59.55,28.21,55.66,41.935,,
3284,-64.183,59.467,28.28,55.66,41.97,,
3285,-63.067,58.2,29.33,55.66,42.495,,
3286,-63.75,58.633,28.97,55.66,42.315,,
3287,-64.033,58.367,29.19,55.66,42.425,,
3288,-64.117,59.183,28.51,55.66,42.085,,
3289,-64.117,59.183,28.51,55.66,42.085,,
3290,-63.95,58.267,29.27,55.66,42.465,,
3291,-62.583,57.933,29.55,55.66,42.605,,
3292,-62.567,57.917,29.56,55.66,42.61,,
3293,-68.417,58.083,29.43,55.66,42.545,,
3294,-63.367,58.667,28.94,55.66,42.3,,
3295,-63.55,58.367,29.19,55.66,42.425,,
3296,-65.25,57.5,299.05,556.59,427.82,,
3297,-65.767,58.183,29.34,55.66,42.5,,
3298,-65.25,58.333,29.22,55.66,42.44,,
3299,-65.383,58.683,28.93,55.66,42.295,,
3300,-68.5,63.75,246.17,556.59,401.38,,
3301,-89.5,43.133,40.62,55.66,48.14,,
3302,-73.05,42.167,41.25,55.66,48.455,,
3303,-73.1495,42.2843,4.12,5.57,4.845,,
3304,-72.979,42.746,40.87,55.66,48.265,,
3305,-73.3188,42.3351,4.11,5.57,4.84,,
3306,-119.55,49.03,364.93,556.59,460.76,,
3307,-132.12,54.85,320.44,556.59,438.515,,
3308,-118.07,52.88,335.89,556.59,446.24,,
3309,-113.25,53.57,330.52,556.59,443.555,,
3310,-112.95,52.77,336.74,556.59,446.665,,
3311,-111.85,52.2,341.14,556.59,448.865,,
3312,-113.15,53.97,327.39,556.59,441.99,,
3313,-113.88,52.18,341.29,556.59,448.94,,
3314,-113.32,52.9,335.74,556.59,446.165,,
3315,-113.98,51.8,344.2,556.59,450.395,,
3316,-113.53,50.1,357.02,556.59,456.805,,
3317,-113.38,49.73,359.77,556.59,458.18,,
3318,-113.25,50.58,353.43,556.59,455.01,,
3319,-114.17,51.12,349.36,556.59,452.975,,
3320,-113.42,51.38,347.39,556.59,451.99,,
3321,-111.92,51.63,345.49,556.59,451.04,,
3322,-111.05,51.48,346.63,556.59,451.61,,
3323,-115.42,53,334.96,556.59,445.775,,
3324,-115.88,52.98,335.12,556.59,445.855,,
3325,-116.63,53.98,327.31,556.59,441.95,,
3326,-118.08,53.03,334.73,556.59,445.66,,
3327,-116.73,53.57,330.52,556.59,443.555,,
3328,-115.67,53.62,330.13,556.59,443.36,,
3329,-114.55,51.22,348.61,556.59,452.6,,
3330,-113.2,53.35,332.24,556.59,444.415,,
3331,-115.13,50.7,352.53,556.59,454.56,,
3332,-115,50.6,3532.82,5565.85,4549.335,,
3333,-114.58,49.73,359.77,556.59,458.18,,
3334,-113.93,49.52,361.33,556.59,458.96,,
3335,-113.52,49.45,361.84,556.59,459.215,,
3336,-113.48,51.05,349.89,556.59,453.24,,
3337,-112.67,50.83,351.55,556.59,454.07,,
3338,-112.23,50.7,352.53,556.59,454.56,,
3339,-111.57,50.45,354.41,556.59,455.5,,
3340,-110.62,50.03,357.54,556.59,457.065,,
3341,-110.12,49.65,360.36,556.59,458.475,,
3342,-109.73,49.65,360.36,556.59,458.475,,
3343,-110.6,49.48,361.62,556.59,459.105,,
3344,-111.45,49.47,361.69,556.59,459.14,,
3345,-112.18,49.6,360.73,556.59,458.66,,
3346,-113.08,49.83,359.03,556.59,457.81,,
3347,-115.37,54.07,326.6,556.59,441.595,,
3348,-116.37,54.3,324.79,556.59,440.69,,
3349,-117.08,54.67,321.86,556.59,439.225,,
3350,-118.62,55.23,317.41,556.59,437,,
3351,-117.23,55.45,315.65,556.59,436.12,,
3352,-115.63,55.32,316.69,556.59,436.64,,
3353,-113.53,49.15,364.05,556.59,460.32,,
3354,-114.43,50.13,356.8,556.59,456.695,,
3355,-115,51.12,349.36,556.59,452.975,,
3356,-113.25,51.95,343.05,556.59,449.82,,
3357,-112.08,53.48,331.23,556.59,443.91,,
3358,-111.1,53.33,332.4,556.59,444.495,,
3359,-108.8,52.97,335.19,556.59,445.89,,
3360,-108.33,52.77,336.74,556.59,446.665,,
3361,-107.35,52.43,339.37,556.59,447.98,,
3362,-106.82,52.35,339.98,556.59,448.285,,
3363,-106.38,51.52,346.33,556.59,451.46,,
3364,-105.63,50.9,351.03,556.59,453.81,,
3365,-110.42,51.73,344.73,556.59,450.66,,
3366,-117.2,52.9,3357.37,5565.85,4461.61,,
3367,-114.15,53.22,333.25,556.59,444.92,,
3368,-117.57,53.4,331.85,556.59,444.22,,
3369,-117.47,55.07,318.69,556.59,437.64,,
3370,-109.95,53.27,332.86,556.59,444.725,,
3371,-112.25,51.4,347.24,556.59,451.915,,
3372,-119.5,50.27,355.75,556.59,456.17,,
3373,-126.53,49.38,362.36,556.59,459.475,,
3374,-115.7,49.31,362.87,556.59,459.73,,
3375,-115.7,50.14,356.72,556.59,456.655,,
3376,-115.7,49.82,359.1,556.59,457.845,,
3377,-115.26,49.68,360.14,556.59,458.365,,
3378,-116,50.68,352.68,556.59,454.635,,
3379,-116.98,49.68,360.14,556.59,458.365,,
3380,-116.96,50.39,354.86,556.59,455.725,,
3381,-116.35,50.87,351.25,556.59,453.92,,
3382,-116.39,50.87,351.25,556.59,453.92,,
3383,-122.65,49.28,363.1,556.59,459.845,,
3384,-122.6,49.3,3629.49,5565.85,4597.67,,
3385,-130.3,54.35,324.4,556.59,440.495,,
3386,-129.47,53.45,331.46,556.59,444.025,,
3387,-127.916,50.85,35.14,55.66,45.4,,
3388,-127.9167,50.85,3.51,5.57,4.54,,
3389,-127.4167,50.7333,3.52,5.57,4.545,,
3390,-126.43,50.56,353.58,556.59,455.085,,
3391,-129.58,54.47,323.45,556.59,440.02,,
3392,-124.55,49.32,362.8,556.59,459.695,,
3393,-128.58,54.72,321.47,556.59,439.03,,
3394,-130.17,54.17,325.82,556.59,441.205,,
3395,-127.37,54.37,324.24,556.59,440.415,,
3396,-124.5,55.97,311.48,556.59,434.035,,
3397,-121.4,53.3,3326.29,5565.85,4446.07,,
3398,-119.85,51.75,344.58,556.59,450.585,,
3399,-122.82,51.73,344.73,556.59,450.66,,
3400,-127.38,50.68,352.68,556.59,454.635,,
3401,-121.33,51.3,348,556.59,452.295,,
3402,-121.25,50.62,353.13,556.59,454.86,,
3403,-115.17,49.17,363.9,556.59,460.245,,
3404,-121.17,56.25,309.22,556.59,432.905,,
3405,-132.12,54,327.15,556.59,441.87,,
3406,-130.08,54.23,325.34,556.59,440.965,,
3407,-130.0333,54.25,3.25,5.57,4.41,,
3408,-128.28,52.48,338.98,556.59,447.785,,
